gene,RST1,RST2,RST3,replicon,color,size,Localization,lipo,surface_lipo,refseq_id,old_name,PC1,PC2,PC3,RST_Category
group_533,0.6349206349206349,1.0,0.912280701754386,cp32-6,#a2ffe9,25.5,,Other,Other,,,0.6199763570489668,0.25968499182934435,0.5011522188013268,Shared
group_924,0.09523809523809523,1.0,0.7368421052631579,lp28-4,#18ffbc,25.5,,Other,Other,BB_RS05620,BB_D04,0.6181500600772422,0.0388851287297147,0.7096548436585141,Shared
group_960,1.0,0.125,0.6842105263157895,lp36,#ff20ae,25.5,,Other,Other,BB_RS04905,BB_K54,0.6127913841382266,0.9468262686782333,0.7490749346066705,Shared
group_1164,0.09523809523809523,1.0,0.7368421052631579,lp28-4,#18ffbc,25.5,,Other,Other,BB_RS07335,BB_U04,0.6181500600772422,0.0388851287297147,0.7096548436585141,Shared
group_562,1.0,0.4166666666666667,0.5789473684210527,lp56,#ff6a94,25.5,,Other,Other,,,0.6169802438971742,0.842152735610235,0.5107142803569371,Shared
group_1022,0.6634920634920635,0.686111111111111,1.0,cp32-1,#a9afff,25.0,,Other,Other,BB_RS06230,BB_S38,0.6051937556704304,0.5872031040052595,0.609793829581199,Shared
group_1005,1.0,0.8203125,0.7598684210526316,cp32-9,#ffd1c2,25.0,,Other,Other,BB_RS06390,BB_R25,0.610344457744128,0.5506524492510346,0.4125531377929324,Shared
group_775,1.0,0.30625,0.718421052631579,cp32-12,#ff4eb7,25.0,,Other,Other,,,0.6039527816037089,0.7931633104121879,0.474746066079533,Shared
group_734,1.0,0.506578947368421,0.6980609418282548,cp32-1+5,#ff81b2,25.0,,Other,Other,,,0.6057646409043219,0.6626380688135122,0.5267157068410663,Shared
group_681,1.0,0.9779411764705882,0.32507739938080493,cp32-1+5,#fff953,25.0,,Other,Other,,,0.6120209087666589,0.5323366328911422,0.23439678530576977,Shared
group_256,1.0,0.9916666666666667,0.7368421052631579,cp32-6,#fffdbc,25.0,,Other,Other,BB_RS06765,BB_O16,0.6101767971274691,0.44177615532948344,0.3403680740860721,Shared
group_538,1.0,0.9187500000000001,0.16578947368421051,lp28-1,#ffea2a,24.5,,Other,Other,BB_RS05790,BB_F26,0.6004322390629371,0.557217154029993,0.0,Shared
group_359,1.0,0.9187500000000001,0.16578947368421051,lp28-1,#ffea2a,24.5,,Other,Other,BB_RS05785,BB_F25,0.6004322390629371,0.557217154029993,0.0,Shared
bppA,1.0,0.7291666666666667,0.30701754385964913,cp32-7,#ffba4e,24.5,,Other,Other,,,0.5999207600765701,0.643487187178831,0.18834009161693596,Shared
group_196,0.5986394557823129,1.0,0.5413533834586466,cp32-2,#99ff8a,24.5,,Other,Other,BB_RS06045,BB_P41,0.5953426165324959,0.25885936766609036,0.4472477564812637,Shared
group_210,1.0,0.3888888888888889,0.6754385964912282,lp56,#ff63ac,24.5,,Other,Other,BB_RS06785,BB_O20,0.5936828325141005,0.8226082155839723,0.5582358378306695,Shared
group_342,1.0,0.8166666666666667,0.8842105263157894,cp32-6,#ffd0e1,24.5,,Other,Other,BB_RS06790,BB_O21,0.5960088856351439,0.45129007017574935,0.4834183430892639,Shared
group_993,1.0,0.56875,0.33157894736842103,cp32-3,#ff9155,24.5,,Other,Other,BB_RS06095,BB_S09,0.5950673818510062,0.7191060319602673,0.2470378807258092,Shared
group_360,1.0,0.9187500000000001,0.16578947368421051,lp28-1,#ffea2a,24.5,,Other,Other,BB_RS05775,BB_F23,0.6004322390629371,0.557217154029993,0.0,Shared
group_449,1.0,0.9187500000000001,0.16578947368421051,lp28-1,#ffea2a,24.5,,Other,Other,BB_RS05780,BB_F24,0.6004322390629371,0.557217154029993,0.0,Shared
group_544,0.9714285714285714,1.0,0.2526315789473684,cp32-2,#f8ff40,24.5,S,Lipoprotein,Surface,BB_RS05980,BB_P28,0.5978199430493644,0.46781723355626315,0.1691643162221484,Shared
group_1284,0.0,1.0,0.7894736842105263,lp54,#00ffc9,24.5,S,Lipoprotein,Surface,BB_RS05400,BB_A69,0.5931630458721869,0.07287182007449725,0.7860950388861306,Shared
group_371,1.0,0.7583333333333333,0.8105263157894737,cp32-4,#ffc1cf,24.0,,Other,Other,,,0.5844103175926816,0.5388946046955227,0.5425565557987271,Shared
group_708,0.8739495798319328,1.0,0.8916408668730649,cp32-1+5,#dfffe3,24.0,,Other,Other,BB_RS07590,BB_Q39,0.5840464374552456,0.48309262731474056,0.5226607324117514,Shared
group_303,0.6050420168067226,1.0,0.5944272445820433,lp36,#9aff98,24.0,S,Lipoprotein,Surface,BB_RS07415,BB_Q03,0.5791057254478591,0.4439961546226764,0.4596673195706383,Shared
group_36,0.09523809523809523,1.0,0.631578947368421,lp28-4,#18ffa1,24.0,,Other,Other,,,0.580622483311823,0.05333673083791084,0.6810747237495592,Shared
group_470,1.0,0.4375,0.6140350877192983,cp32-9,#ff709d,24.0,,Other,Other,BB_RS07130,BB_N05,0.5831864019364276,0.6883806068076452,0.3253899337126192,Shared
group_366,0.9714285714285714,1.0,0.1894736842105263,cp32-7,#f8ff30,24.0,,Other,Other,BB_RS07645,BB_Q51,0.5891711187425926,0.5499819101367684,0.039412112192058125,Shared
group_757,1.0,0.30625,0.718421052631579,lp28-2,#ff4eb7,24.0,,Other,Other,BB_RS04660,BB_G33,0.5806568710342918,0.8891155200423783,0.7381653469168541,Shared
group_804,1.0,0.8125,0.631578947368421,cp32-6,#ffcfa1,24.0,,Other,Other,,,0.5795674529156403,0.635442970203234,0.5897089160334632,Shared
group_992,1.0,0.6691176470588235,0.4551083591331269,cp32-4,#ffab74,24.0,,Other,Other,BB_RS06515,BB_M07,0.5853437165900826,0.6698485845735522,0.27296382208240544,Shared
group_1001,1.0,0.8203125,0.48355263157894735,cp32-7,#ffd17b,24.0,,Other,Other,,,0.5858174911621906,0.6236003045504784,0.274787486511933,Shared
group_764,0.6349206349206349,1.0,0.9824561403508771,cp32-12,#a2fffb,24.0,,Other,Other,BB_RS06515,BB_M07,0.5842224898656353,0.30680261154485666,0.4913887908075944,Shared
mlpC,1.0,0.23026315789473686,0.8725761772853186,cp32-3,#ff3bdf,23.5,S,Lipoprotein,Surface,,,0.5674537271937936,0.8895065787270876,0.5639232095839173,Shared
group_349,0.7755102040816326,0.4523809523809524,1.0,cp32-11,#c673ff,23.5,,Other,Other,,,0.5626223050896937,0.6746094610450956,0.790335783615814,Shared
group_452,1.0,0.1381578947368421,0.7562326869806094,cp32-7,#ff23c1,23.5,,Other,Other,,,0.5675908353364884,0.8836147135581371,0.6447511629896259,Shared
group_455,0.4705882352941176,1.0,0.8916408668730649,cp32-11,#78ffe3,23.5,,Other,Other,,,0.5703138120129345,0.29925729912957655,0.5532558262919895,Shared
group_472,1.0,0.7,0.5894736842105263,cp32-3,#ffb296,23.5,,Other,Other,BB_RS06570,BB_M18,0.570889607731896,0.701466055124389,0.5002262615284383,Shared
group_507,1.0,0.9375,0.5526315789473685,cp32-11,#ffef8d,23.5,,Other,Other,,,0.5714205542924979,0.435706724442842,0.38256280314890917,Shared
group_328,1.0,0.5661764705882353,0.6501547987616099,lp56,#ff90a6,23.5,,Other,Other,BB_RS06750,BB_O13,0.5715259811133948,0.7013325972923653,0.29867304157550717,Shared
group_624,1.0,0.4375,0.7982456140350878,cp32-9,#ff70cc,23.5,,Other,Other,BB_RS07110,BB_N01,0.5658921934434733,0.7585507911925297,0.5749958502388146,Shared
group_677,0.6984126984126985,1.0,0.42105263157894735,cp32-7,#b2ff6b,23.5,,Other,Other,,,0.5658980335352191,0.48214310902551116,0.4859656908357158,Shared
group_772,1.0,0.3223684210526316,0.814404432132964,cp32-12,#ff52d0,23.5,,Other,Other,,,0.565239092208564,0.8120542289489028,0.706383729199479,Shared
group_781,0.9285714285714286,1.0,0.9473684210526315,cp32-3,#edfff2,23.5,,Other,Other,,,0.5698168110356032,0.40942564818442184,0.503252182716276,Shared
group_998,1.0,1.0,0.7105263157894737,cp32-4,#ffffb5,23.5,,Other,Other,,,0.5710442649392551,0.5317994854808316,0.4371520455890679,Shared
group_627,1.0,0.4583333333333333,0.2631578947368421,cp32-1+5,#ff7543,23.5,,Other,Other,,,0.5685220443324343,0.8218226102387735,0.37492977262966615,Shared
group_663,1.0,0.25,0.5263157894736842,cp32-9,#ff4086,23.0,,Other,Other,,,0.55642004263003,0.8499174175265577,0.41262315987026726,Shared
group_523,0.19875776397515527,1.0,0.6590389016018307,lp28-5,#33ffa8,23.0,,Lipoprotein,Other,BB_RS04430,BB_E09,0.5569964346787654,0.10505183874154557,0.5597894690648816,Shared
group_185,1.0,0.48611111111111116,0.3684210526315789,cp32-9,#ff7c5e,23.0,,Other,Other,,,0.5596540037461467,0.7563030346613161,0.36840748435692156,Shared
group_705,0.7755102040816326,0.39583333333333337,1.0,cp32-7,#c665ff,23.0,,Other,Other,,,0.5517475730812483,0.7304332612141469,0.820652828188449,Shared
group_780,1.0,0.30625,0.7736842105263158,lp25,#ff4ec5,23.0,,Other,Other,BB_RS05620,BB_D04,0.5570692957853731,0.8428334707532167,0.6546329957031792,Shared
group_1148,1.0,0.125,0.5789473684210527,lp36,#ff2094,23.0,,Other,Other,,,0.5507448589831057,0.973824992218989,0.708751907051947,Shared
group_152,1.0,0.8203125,0.4144736842105263,cp32-4,#ffd16a,22.5,,Other,Other,,,0.5473489726345633,0.5745505999125036,0.24195202587593076,Shared
group_232,1.0,0.18421052631578946,0.6980609418282548,cp32-3,#ff2fb2,22.5,,Other,Other,,,0.5436798775550595,0.8673724528797055,0.46613762747857973,Shared
yeeA,1.0,0.0,0.8289473684210527,lp25,#ff00d3,22.5,,Other,Other,,,0.5444605797548868,0.9065873696796608,0.7587777316201009,Shared
group_362,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,,Other,Other,BB_RS04635,BB_G28,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_384,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,,Other,Other,BB_RS04655,BB_G32,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_387,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,,Other,Other,BB_RS04615,BB_G24,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_519,1.0,0.0,0.8289473684210527,lp25,#ff00d3,22.5,,Other,Other,,,0.5444605797548868,0.9065873696796608,0.7587777316201009,Shared
group_399,0.5079365079365079,1.0,0.7017543859649122,cp32-6,#82ffb3,22.5,,Other,Other,,,0.5449516309880257,0.2664692115021747,0.4039011411776801,Shared
group_413,1.0,0.4921875,0.6907894736842105,cp32-3,#ff7eb0,22.5,,Other,Other,,,0.545847512388468,0.6328246729861382,0.39760193700094576,Shared
group_504,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,P-OM,Lipoprotein,Other,BB_RS04620,BB_G25,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_617,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,,Other,Other,BB_RS04645,BB_G30,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_540,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,,Other,Other,BB_RS04640,BB_G29,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_580,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,,Other,Other,BB_RS04630,BB_G27,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_609,0.9795918367346937,1.0,0.8120300751879699,cp32-3,#faffcf,22.5,,Other,Other,,,0.5461245811278779,0.5314838572723739,0.31687526761604384,Shared
group_620,0.7999999999999999,1.0,0.1894736842105263,cp32-2,#ccff30,22.5,S,Lipoprotein,Surface,BB_RS07575,BB_Q35,0.5480715902615504,0.407278135767847,0.19372150847748906,Shared
group_654,0.6349206349206349,1.0,0.631578947368421,cp32-6,#a2ffa1,22.5,,Other,Other,,,0.54708974499075,0.26648451391806477,0.32519647270228164,Shared
group_660,1.0,0.2916666666666667,0.42105263157894735,lp28-2,#ff4a6b,22.5,,Other,Other,BB_RS04580,BB_G18,0.5422339702651247,0.838511558757794,0.5763941087053224,Shared
group_716,1.0,0.34027777777777785,0.6140350877192983,cp32-4,#ff579d,22.5,,Other,Other,,,0.5437799579676468,0.8413145360802304,0.480929417114768,Shared
group_742,0.5378151260504201,1.0,0.8173374613003096,lp28-5,#89ffd0,22.5,,Other,Other,,,0.5461426987827764,0.23978646971344025,0.4000193087943424,Shared
group_1181,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,,Other,Other,BB_RS04625,BB_G26,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_546,1.0,0.175,0.718421052631579,lp28-2,#ff2db7,22.5,,Other,Other,BB_RS04650,BB_G31,0.5433171348121234,0.9307364240699774,0.7708186678639611,Shared
group_604,1.0,0.7291666666666667,0.18421052631578946,cp32-3,#ffba2f,22.0,,Other,Other,,,0.5383836050347285,0.6575339411405032,0.13660468298723732,Shared
group_141,0.7394957983193278,1.0,0.6687306501547987,chromosome,#bdffab,22.0,,Other,Other,,,0.5356573973161487,0.3778533135531003,0.27712856992848695,Shared
tsaC,0.7394957983193278,1.0,0.6687306501547987,lp21-cp9,#bdffab,22.0,,Other,Other,BB_RS07370,BB_U11,0.5356573973161487,0.3778533135531003,0.27712856992848695,Shared
group_555,1.0,0.7205882352941176,0.26006191950464397,cp32-9,#ffb842,22.0,,Other,Other,,,0.536885151183787,0.6605796261920082,0.1712099042921284,Shared
group_572,1.0,0.7109375,0.5526315789473685,cp32-7,#ffb58d,22.0,S,Lipoprotein,Surface,BB_RS07300,BB_N38,0.5354405216741244,0.5712997196371677,0.31203535325777343,Shared
group_795,1.0,0.19444444444444445,0.6754385964912282,lp56,#ff32ac,22.0,,Other,Other,BB_RS07600,BB_Q41,0.5286456150940804,0.8713478138945163,0.5961923368680758,Shared
group_696,0.22857142857142854,1.0,0.44210526315789467,cp32-12,#3aff71,22.0,,Other,Other,,,0.5305544646021851,0.3143120130561161,0.5988769742636726,Shared
group_794,1.0,0.19444444444444445,0.6754385964912282,lp56,#ff32ac,22.0,,Other,Other,BB_RS07595,BB_Q40,0.5286456150940804,0.8713478138945163,0.5961923368680758,Shared
group_1010,1.0,0.8750000000000001,0.5526315789473685,cp32-4,#ffdf8d,22.0,,Other,Other,,,0.5356231035030222,0.5381771028036223,0.31626011584410446,Shared
group_1021,0.4571428571428571,1.0,0.3789473684210526,cp32-1,#75ff61,22.0,,Other,Other,BB_RS05995,BB_P31,0.5319425011379834,0.26626856161756474,0.2958354664116343,Shared
group_296,1.0,0.46052631578947373,0.407202216066482,cp32-11,#ff7568,21.5,,Other,Other,,,0.5243960212275671,0.6469460125826436,0.20093523439198024,Shared
group_636,0.0,1.0,0.8210526315789474,lp36,#00ffd1,21.5,,Other,Other,,,0.5217222129487947,0.06104041440236867,0.6143104901578312,Shared
group_432,0.09937888198757763,1.0,0.5491990846681921,cp32-7,#19ff8c,21.5,,Other,Other,BB_RS06600,BB_M24,0.5220477598139877,0.14589801670213673,0.6204882809423358,Shared
group_567,1.0,0.7583333333333333,0.5157894736842105,cp32-1+5,#ffc184,21.5,,Other,Other,,,0.5220626118502084,0.6839744010022407,0.37037013454944256,Shared
mlpF~~~mlpH~~~mlpA,0.6050420168067226,1.0,0.6687306501547987,cp32-1+5,#9affab,21.5,S,Lipoprotein,Surface,,,0.5210794416527501,0.5148306563815205,0.4649874791277413,Shared
group_401,1.0,0.3888888888888889,0.49122807017543857,cp32-10,#ff637d,21.5,,Other,Other,,,0.5199684138114073,0.6692933821796643,0.45298950289000656,Shared
group_670,1.0,0.25,0.42105263157894735,lp28-2,#ff406b,21.5,,Other,Other,BB_RS04610,BB_G23,0.5193253007687427,0.8336173985784276,0.5077971506713472,Shared
group_787,0.05654761904761905,0.9401041666666666,1.0,cp32-12,#0ef0ff,21.5,,Other,Other,,,0.5183932155790523,0.1010951306704329,0.6970925070925615,Shared
group_1038,0.20779220779220778,1.0,0.5741626794258373,lp28-5,#35ff92,21.5,,Other,Other,,,0.5209714705883361,0.11851465155839763,0.5222957986079578,Shared
group_1170,1.0,0.9333333333333332,0.3684210526315789,cp32-11,#ffee5e,21.5,,Other,Other,,,0.5256301012952505,0.5319274585965339,0.2727651358906934,Shared
cdsA,0.11428571428571427,1.0,0.8210526315789474,lp28-4,#1dffd1,21.5,,Other,Other,,,0.5184164236607037,0.08621332129429903,0.6255133971571042,Shared
group_560,1.0,0.9375,0.7105263157894737,cp32-9,#ffefb5,21.0,,Other,Other,,,0.5103065089928076,0.4744626026290666,0.32555671572585615,Shared
group_62,0.0,1.0,0.5491990846681921,cp32-2,#00ff8c,21.0,,Other,Other,BB_RS06275,BB_R02,0.50757522483024,0.09015203778294312,0.6738554137513064,Shared
group_444,0.9523809523809523,1.0,0.9473684210526315,cp32-8,#f3fff2,21.0,,Other,Other,,,0.5031951722133179,0.5445235987698447,0.6515348570001592,Shared
group_543,1.0,0.24305555555555558,0.7982456140350878,cp32-9,#ff3ecc,21.0,,Other,Other,BB_RS07565,BB_Q33,0.5080449138839309,0.7905731418868189,0.5641983904292341,Shared
group_569,1.0,0.2763157894736842,0.407202216066482,cp32-3,#ff4668,21.0,,Other,Other,,,0.5066316126246719,0.8571387207755995,0.3994325107272649,Shared
group_596,1.0,1.0,0.15789473684210525,cp32-11,#ffff28,21.0,,Other,Other,BB_RS06835,BB_O30,0.5091288212049265,0.4743082097168405,0.27139065701176573,Shared
group_661,1.0,0.18421052631578946,0.6980609418282548,lp28-2,#ff2fb2,21.0,,Other,Other,BB_RS04585,BB_G19,0.5052886919027761,0.8933100020879315,0.7692127424829773,Shared
group_729,0.42105263157894735,1.0,0.7313019390581718,cp32-7,#6bffba,21.0,,Other,Other,,,0.5075583240561382,0.2418800921994231,0.5454909990591812,Shared
group_1000,1.0,0.43750000000000006,0.16578947368421051,lp56,#ff702a,21.0,,Other,Other,BB_RS07230,BB_N24,0.51063216055207,0.7427098042701624,0.21810641110633772,Shared
group_634,0.6857142857142857,1.0,0.42105263157894735,cp32-3,#afff6b,20.5,,Other,Other,,,0.4967763125016406,0.499642623481774,0.4673585250626825,Shared
group_403,0.8739495798319328,1.0,0.22291021671826622,cp32-11,#dfff39,20.5,,Other,Other,,,0.49842387330002536,0.5311034900310103,0.42230414527368065,Shared
group_422,1.0,0.6015625,0.34539473684210525,cp32-7,#ff9958,20.5,,Other,Other,,,0.49820812161295186,0.7135596753370125,0.29110201028141486,Shared
mlpJ,0.0,1.0,0.9307479224376731,cp32-11,#00ffed,20.5,S,Lipoprotein,Surface,BB_RS07575,BB_Q35,0.496290115448575,0.16740032322461756,0.7827803576318996,Shared
group_583,1.0,0.525,0.5157894736842105,cp32-7,#ff8684,20.5,,Other,Other,,,0.4933146080196115,0.734700368636312,0.5668193874298582,Shared
group_1039,1.0,0.3684210526315789,0.5235457063711911,lp28-1,#ff5e86,20.5,S,Lipoprotein,Surface,BB_RS05695,BB_F01,0.49505801952076517,0.7810109391140029,0.4222216662069108,Shared
group_686,1.0,0.3602941176470588,0.5851393188854489,cp32-1+5,#ff5c95,20.5,,Other,Other,,,0.4951387440852886,0.6773470668706074,0.5362058278406437,Shared
group_713,1.0,0.4083333333333333,0.8105263157894737,lp56,#ff68cf,20.5,,Other,Other,,,0.4949576196026158,0.7751475447913223,0.5318894086364012,Shared
group_767,0.8225108225108224,0.6477272727272727,1.0,cp32-12,#d2a5ff,20.5,,Other,Other,,,0.49271420053763265,0.5706796944908883,0.6313719575797027,Shared
group_774,1.0,0.046052631578947366,0.8725761772853186,cp32-12,#ff0cdf,20.5,,Other,Other,,,0.49172125524112464,0.9129112192842979,0.7085059533947223,Shared
group_445,0.6580086580086579,0.9356060606060606,1.0,cp32-6,#a8efff,20.0,,Other,Other,BB_RS07585,BB_Q38,0.48352684337858476,0.358699713924109,0.6142205891602488,Shared
group_199,1.0,0.0875,0.6078947368421054,lp28-2,#ff169b,20.0,,Other,Other,BB_RS04540,BB_G10,0.48461616775877553,0.884852380685508,0.5720796081418162,Shared
group_287,0.6959706959706959,0.608974358974359,1.0,cp9,#b19bff,20.0,,Other,Other,,,0.4798566912027939,0.5505425920364713,0.7155491069641482,Shared
group_332,0.6984126984126985,1.0,0.42105263157894735,cp32-9,#b2ff6b,20.0,,Other,Other,,,0.48461861846474596,0.4323662651463174,0.3391631012272886,Shared
group_411,0.24060150375939848,1.0,0.5318559556786704,cp32-6,#3dff88,20.0,,Other,Other,BB_RS06685,BB_M42,0.4841579922330977,0.221276581159154,0.6050779349112204,Shared
group_594,1.0,0.23026315789473686,0.46537396121883656,cp32-7,#ff3b77,20.0,,Other,Other,,,0.48328306726745746,0.8487173097140298,0.4423052240467348,Shared
group_626,1.0,0.5147058823529412,0.5201238390092879,cp32-1+5,#ff8385,20.0,,Other,Other,,,0.4849514306395264,0.6846203466218971,0.4941175887726674,Shared
group_659,0.8293650793650794,0.6597222222222223,1.0,cp9,#d3a8ff,20.0,,Other,Other,BB_RS05450,BB_C05%2CBBC05,0.4797635591961618,0.5757420453801493,0.6922745154619276,Shared
group_776,0.41758241758241754,0.9134615384615384,1.0,cp32-9,#6ae9ff,20.0,,Other,Other,BB_RS06550,BB_M14,0.48256166056617594,0.3248186684430055,0.5013202764765343,Shared
group_607,0.6984126984126985,1.0,0.2807017543859649,lp28-5,#b2ff48,20.0,,Other,Other,BB_RS05000,BB_I0044%2CBB_I02,0.4865680589852079,0.3712940140264155,0.36754830251993237,Shared
erpG,0.0,1.0,0.6015037593984962,cp32-6,#00ff99,19.5,S,Lipoprotein,Surface,BB_RS06245,BB_S41,0.4730443606143137,0.11642061699824681,0.6258859504146008,Shared
group_658,1.0,0.4632352941176471,0.4551083591331269,cp32-7,#ff7674,19.5,,Other,Other,,,0.4738114348423816,0.7681067102059567,0.34264717649761534,Shared
group_151,0.753968253968254,0.6597222222222223,1.0,lp21-cp9,#c0a8ff,19.5,,Other,Other,BB_RS05475,BB_C12%2CBBC12,0.46810752578848636,0.5571136338153931,0.7042259520118749,Shared
group_331,0.9904761904761905,1.0,0.5894736842105263,cp32-9,#fdff96,19.5,,Other,Other,,,0.47452467744646853,0.564820944364945,0.35436436976790836,Shared
group_394,1.0,0.5625,0.39473684210526316,cp32-1+5,#ff8f65,19.5,,Other,Other,,,0.471356416189977,0.6512361868281487,0.4676898610141909,Shared
group_425,1.0,0.8749999999999999,0.6028708133971291,cp32-1+5,#ffdf9a,19.5,,Other,Other,,,0.4703098680792457,0.5379463198222479,0.48509991168624195,Shared
group_441,1.0,0.75,0.5526315789473685,cp32-1+5,#ffbf8d,19.5,,Other,Other,,,0.47344124172678187,0.6010481359764969,0.3146084636723736,Shared
group_446,1.0,0.3223684210526316,0.46537396121883656,cp32-1+5,#ff5277,19.5,,Lipoprotein,Other,BB_RS06230,BB_S38,0.47132934894398676,0.7533544934514815,0.5061165412149925,Shared
