assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
UNY193P,contig_16 [gcode=11] [topology=linear],34344,gb|CP094613.1|,lp36,B31-5A4,34344.0,36662.0,96.4561627330073,33172.0,30802.0,"[(3513, 34315)]","[(1172, 34344)]","[(3513, 33286), (28429, 34315), (30790, 33286), (28429, 30933), (5805, 5069), (7815, 7076)]",96.58746797111576,pf32
UNY193P,contig_17 [gcode=11] [topology=linear],27790,gb|CP001267.1|,lp38,156a,27790.0,30302.0,98.5277105899674,27756.0,27722.0,"[(1, 17933), (20512, 30302)]","[(8, 17965), (17976, 27775)]","[(1, 17933), (20512, 30302), (16680, 17045), (2940, 3319)]",99.87765383231378,pf32
UNY193P,contig_18 [gcode=11] [topology=linear],54004,gb|CP124107.1|,lp54,80a,54004.0,54709.0,98.39578784250192,53999.0,54044.0,"[(5197, 54709), (2, 4534)]","[(1, 4530), (4534, 54004)]","[(5237, 54709), (2, 4534), (5197, 6594), (6352, 7595)]",99.990741426561,pf32
UNY193P,contig_19 [gcode=11] [topology=linear],5255,gb|CP001462.1|,lp5,WI91-23,5255.0,5252.0,99.6952961340697,5250.0,5250.0,"[(2, 5252)]","[(5, 5255)]","[(5252, 2)]",99.9048525214082,wp
UNY193P,contig_2 [gcode=11] [topology=linear],26511,gb|CP031398.1|,cp26,MM1,26511.0,26507.0,97.07866707763964,26509.0,26505.0,"[(12741, 26507), (1, 12740)]","[(1, 12741), (12742, 26511)]","[(26507, 12741), (12740, 1), (20728, 19394), (19257, 17938)]",99.99245596167628,pf32
UNY193P,contig_3 [gcode=11] [topology=linear],30274,gb|CP001498.1|,cp32-10,94a,30274.0,30162.0,98.32771498446692,30192.0,30160.0,"[(1, 21742), (21743, 30162)]","[(29033, 30274), (1, 21708), (21709, 28953)]","[(21742, 1), (30162, 22911), (22986, 21743)]",99.72914051661492,pf32
UNY193P,contig_4 [gcode=11] [topology=linear],27704,gb|CP002238.1|,cp32-12,N40,27704.0,27767.0,97.95418527589683,27702.0,27748.0,"[(9690, 27767), (9101, 9689), (1, 9084)]","[(1, 9620), (9621, 27704)]","[(27767, 9690), (9084, 1), (9689, 9101)]",99.99278082587352,pf32
UNY193P,contig_5 [gcode=11] [topology=linear],30779,gb|CP094585.1|,cp32-13,B379,30779.0,30637.0,94.10017412680529,28879.0,28829.0,"[(21941, 26259), (1, 13259), (26939, 30637), (13260, 20815)]","[(1, 13255), (17662, 22090), (23210, 25288), (25377, 30779), (13256, 16973)]","[(13259, 1), (30637, 26939), (16875, 13260), (26259, 22861), (20815, 18721), (18791, 16859), (23112, 21941)]",93.82695994021898,pf32
UNY193P,contig_6 [gcode=11] [topology=linear],30692,gb|CP094582.1|,cp32-6,B379,30692.0,30796.0,92.0938286124996,29965.0,30020.0,"[(27091, 30796), (18138, 21398), (21700, 22997), (23062, 27068), (1, 13265), (13266, 17754)]","[(13254, 21006), (26200, 30692), (1, 13253), (21103, 22312), (22625, 25885)]","[(13265, 1), (27068, 23062), (17754, 13266), (30796, 27091), (21398, 18138), (22692, 21700), (22997, 22328)]",97.63130457448194,pf32
UNY193P,contig_7 [gcode=11] [topology=linear],27416,gb|AE001579.1|,cp32-7,B31,27416.0,30800.0,94.90320336952742,25793.0,25745.0,"[(22884, 26264), (28796, 30800), (15132, 22816), (1, 12678)]","[(137, 3537), (5006, 7011), (7012, 21505), (21521, 27416)]","[(1, 12678), (16937, 22816), (22884, 26264), (28796, 30800), (15132, 16974)]",94.0800992121389,pf32
UNY193P,contig_8 [gcode=11] [topology=linear],9394,gb|AE000791.1|,cp9,B31,9394.0,9386.0,98.18220701454234,9332.0,9334.0,"[(7047, 9347), (12, 7046)]","[(1, 7033), (7094, 9394)]","[(7046, 12), (9347, 7047)]",99.34000425803704,wp
UNY193P,contig_9 [gcode=11] [topology=linear],18328,gb|CP001497.1|,lp17,94a,18328.0,18110.0,99.21345859733452,18238.0,18098.0,"[(1, 18099)]","[(17664, 18314), (1, 17589)]","[(14530, 635), (18099, 14369), (650, 1)]",99.50894805761676,pf32
UNY203P,contig_1 [gcode=11] [topology=linear],910084,gb|CP031412.1|,chromosome,MM1,910084.0,908512.0,99.54778519252332,908235.0,908511.0,"[(1, 908512)]","[(296, 904697), (905387, 909221)]","[(213217, 904705), (1, 213704), (904690, 908512), (438118, 441309), (434869, 438062), (213055, 213866), (213379, 214028), (212897, 213542), (213541, 214028), (212897, 213380)]",99.79683194078788,pf32
UNY203P,contig_10 [gcode=11] [topology=linear],17952,gb|CP001497.1|,lp17,94a,17952.0,18110.0,99.17033242385432,17951.0,17914.0,"[(185, 18099)]","[(1, 17952)]","[(18099, 185)]",99.99442959001784,pf32
UNY203P,contig_11 [gcode=11] [topology=linear],28827,gb|CP002314.1|,lp28-3,JD1,28827.0,28797.0,99.03321275896089,28822.0,28792.0,"[(2, 28794)]","[(3, 28825)]","[(28794, 2), (5926, 5389), (8868, 8331), (10268, 10019), (10322, 10073)]",99.98265514968608,pf32
UNY203P,contig_12 [gcode=11] [topology=linear],23908,gb|CP017214.1|,lp28-1,B331,23908.0,23104.0,98.90646237489187,21770.0,22707.0,"[(2, 20268), (20662, 23103)]","[(2, 2445), (4581, 23908)]","[(12076, 2), (20268, 11337), (23103, 20662), (12698, 11028), (12387, 10715), (13009, 11648), (11765, 10404), (13009, 11959), (11454, 10404), (13009, 12270)]",91.05738664882048,pf32
UNY203P,contig_13 [gcode=11] [topology=linear],29288,gb|CP074062.1|,lp28-6,B500,29288.0,29288.0,100.0,29287.0,29287.0,"[(1, 29288)]","[(1, 29288)]","[(29288, 1)]",99.9965856323409,pf32
UNY203P,contig_14 [gcode=11] [topology=linear],28154,gb|CP001494.1|,lp36,94a,28154.0,28234.0,99.16201950317598,28101.0,28233.0,"[(1, 28234)]","[(23, 28124)]","[(1, 21761), (21552, 28234), (22236, 22903), (22893, 23560), (21188, 20434), (20069, 19327), (19327, 19843), (3123, 2527), (2608, 3123), (21269, 20674)]",99.81174966257016,pf32
UNY203P,contig_15 [gcode=11] [topology=linear],27810,gb|CP001267.1|,lp38,156a,27810.0,30302.0,98.78219976135328,27758.0,27722.0,"[(1, 17933), (20512, 30302)]","[(16, 9817), (23688, 27804), (9828, 23669)]","[(17933, 4092), (30302, 20512), (4115, 1), (17052, 16680), (3290, 2943)]",99.81301690039555,pf32
UNY203P,contig_16 [gcode=11] [topology=linear],5257,gb|CP001462.1|,lp5,WI91-23,5257.0,5252.0,99.6573386636208,5252.0,5250.0,"[(2, 5252)]","[(1, 5253)]","[(2, 5252)]",99.90488871980216,wp
UNY203P,contig_17 [gcode=11] [topology=linear],53766,gb|CP001257.1|,lp54,156a,53766.0,53885.0,98.613787860035,53743.0,53884.0,"[(1, 53885)]","[(19, 53762)]","[(47224, 1), (53885, 47197), (48551, 47266), (49546, 48267)]",99.95722203623107,pf32
UNY203P,contig_2 [gcode=11] [topology=linear],26522,gb|CP031398.1|,cp26,MM1,26522.0,26507.0,97.17442616221392,26520.0,26505.0,"[(1, 14057), (14058, 26507)]","[(1, 14058), (14059, 26522)]","[(14057, 1), (26507, 14058), (19263, 17938), (20728, 19389)]",99.99245909056631,pf32
UNY203P,contig_3 [gcode=11] [topology=linear],30323,gb|CP001498.1|,cp32-10,94a,30323.0,30162.0,97.82122718628008,29931.0,29877.0,"[(10329, 30162), (5946, 10046), (1, 5945)]","[(26224, 30323), (5945, 13186), (1, 5944), (13266, 25914)]","[(22986, 10329), (30162, 22911), (5945, 1), (10046, 5946)]",98.70725192098408,pf32
UNY203P,contig_4 [gcode=11] [topology=linear],27704,gb|CP002238.1|,cp32-12,N40,27704.0,27767.0,97.93257455698028,27702.0,27748.0,"[(9101, 24053), (24054, 27767), (1, 9084)]","[(1, 3714), (3715, 27704)]","[(9101, 24053), (1, 9084), (24054, 27767)]",99.99278082587352,pf32
UNY203P,contig_5 [gcode=11] [topology=linear],30016,gb|CP002310.1|,cp32-1,JD1,30016.0,60739.0,93.05997102013453,26265.0,46049.0,"[(40962, 43274), (53108, 56968), (48848, 51517), (23387, 26767), (12971, 15904), (58728, 60739), (26896, 40100), (43275, 47510), (1, 9463), (19068, 21051)]","[(21906, 24562), (1, 2303), (3111, 16334), (16534, 20376), (25774, 30016)]","[(40100, 26896), (9463, 1), (47510, 43275), (56968, 53108), (26767, 23387), (15904, 12971), (60739, 58728), (51517, 48848), (43274, 40962), (21051, 19068)]",87.5033315565032,pf32
UNY203P,contig_6 [gcode=11] [topology=linear],17017,gb|CP001496.1|,cp32-5,94a,17017.0,29459.0,97.15534829495772,17016.0,16964.0,"[(21798, 27629), (10664, 21797)]","[(1, 17017)]","[(10664, 16941), (21798, 27629), (16796, 21797)]",99.99412352353528,pf32
UNY203P,contig_7 [gcode=11] [topology=linear],30610,gb|CP002242.1|,cp32-6,N40,30610.0,30658.0,93.7763253449528,27353.0,27388.0,"[(28262, 30658), (5636, 14730), (15033, 16440), (22341, 28056), (17782, 20924), (1, 5635)]","[(11995, 15132), (16674, 22389), (9392, 10805), (22609, 24981), (24982, 30610), (1, 9089)]","[(5636, 14730), (1, 5635), (22341, 28056), (17782, 20924), (28262, 30658), (15033, 16440)]",89.35968637700098,pf32
UNY203P,contig_8 [gcode=11] [topology=linear],30141,gb|CP001264.1|,cp32-7,156a,30141.0,30280.0,94.36405178979436,28736.0,28742.0,"[(15343, 17359), (1, 15342), (23573, 30280), (17444, 22122)]","[(1, 15328), (23473, 30141), (15329, 22070)]","[(15342, 1), (30280, 23573), (22122, 17444), (17359, 15343)]",95.33857536246308,pf32
UNY203P,contig_9 [gcode=11] [topology=linear],8693,gb|CP001460.1|,cp9,WI91-23,8693.0,8706.0,94.18352188321334,8691.0,8704.0,"[(4973, 8706), (1, 4972)]","[(1, 3724), (3725, 8693)]","[(1, 4972), (4973, 8706)]",99.97699298285976,wp
UNY208P,contig_1 [gcode=11] [topology=linear],912713,gb|CP002312.1|,chromosome,JD1,912713.0,922801.0,99.50879270813677,912152.0,911961.0,"[(922176, 922801), (905035, 906730), (6, 904790), (917252, 922109)]","[(3, 912155)]","[(213063, 904790), (6, 214036), (917252, 922109), (438131, 441322), (434883, 438077), (905035, 906730), (213067, 214035), (213225, 214035), (213067, 213875), (922176, 922801)]",99.9385348954162,pf32
UNY208P,contig_10 [gcode=11] [topology=linear],30951,gb|AE001579.1|,cp32-3,B31,30951.0,30800.0,93.8165590452686,29449.0,29395.0,"[(22894, 30800), (6429, 21491), (1, 6428)]","[(15825, 20381), (20397, 30951), (6430, 14341), (1, 6429)]","[(16974, 6429), (30800, 22894), (6428, 1), (21491, 16937)]",95.14716810442312,pf32
UNY208P,contig_11 [gcode=11] [topology=linear],18102,gb|CP124078.1|,lp17,Sh-2-82,18102.0,17944.0,99.81368842128336,18101.0,17942.0,"[(2, 17944)]","[(1, 18102)]","[(14371, 2), (17944, 14082)]",99.99447574853608,pf32
UNY208P,contig_12 [gcode=11] [topology=linear],24963,gb|CP001265.1|,lp25,156a,24963.0,24910.0,98.545341999381,24911.0,24909.0,"[(1, 24910)]","[(17, 24928)]","[(1, 24910), (18130, 19390), (20780, 22040), (11997, 11189), (17089, 16278)]",99.79169170372153,pf32
UNY208P,contig_13 [gcode=11] [topology=linear],25503,gb|CP001273.1|,lp28-1,156a,25503.0,24159.0,93.36687600673268,22907.0,24158.0,"[(1, 24159)]","[(26, 22933)]","[(1, 18972), (15667, 23046), (20214, 24159), (19580, 23540), (15064, 18470), (15678, 19097), (16304, 19598), (20203, 23672), (15056, 18341), (19583, 22915)]",89.82080539544367,pf32
UNY208P,contig_14 [gcode=11] [topology=linear],28856,gb|CP001256.1|,lp28-3,156a,28856.0,28770.0,99.55493556529828,28835.0,28769.0,"[(1, 28770)]","[(6, 28841)]","[(10039, 28770), (1, 10288), (5409, 5946), (8351, 8888)]",99.92722484058774,pf32
UNY208P,contig_15 [gcode=11] [topology=linear],29155,gb|CP001272.1|,lp28-4,156a,29155.0,29501.0,98.24524816778884,29103.0,29432.0,"[(21344, 29501), (1, 21276)]","[(20, 29123)]","[(9149, 21276), (1, 9243), (21344, 29501), (23598, 24779), (24662, 25870), (10358, 9572), (19366, 18574)]",99.82164294289144,pf32
UNY208P,contig_16 [gcode=11] [topology=linear],23102,gb|CP017214.1|,lp28-1,B331,23102.0,23104.0,99.94842303427288,23101.0,23101.0,"[(2, 23103)]","[(1, 23102)]","[(2, 23103), (10404, 12698), (10715, 13009), (10406, 12387), (11028, 13009), (10404, 12076), (11337, 13009), (10404, 11765), (11648, 13009), (10404, 11454)]",99.99567137044411,pf32
UNY208P,contig_17 [gcode=11] [topology=linear],26719,gb|CP001262.1|,lp28-6,156a,26719.0,26705.0,99.46844351276484,26711.0,26702.0,"[(1, 26703)]","[(8, 26719)]","[(1, 26703)]",99.97005875968412,pf32
UNY208P,contig_18 [gcode=11] [topology=linear],23693,gb|CP001260.1|,lp36,156a,23693.0,23638.0,99.2078092735123,23656.0,23637.0,"[(1, 23638)]","[(20, 23676)]","[(1, 23638), (19905, 19165), (21025, 20284), (3471, 2735), (5482, 4742)]",99.84383573207276,pf32
UNY208P,contig_19 [gcode=11] [topology=linear],53883,gb|CP001257.1|,lp54,156a,53883.0,53885.0,99.0792549047383,53860.0,53884.0,"[(1, 53885)]","[(5, 53865)]","[(1, 53885), (47266, 48505), (48267, 49546)]",99.95731492307408,pf32
UNY208P,contig_2 [gcode=11] [topology=linear],26522,gb|CP001271.1|,cp26,156a,26522.0,26522.0,98.08620630627546,26520.0,26520.0,"[(9650, 26522), (1, 9649)]","[(16874, 26522), (1, 16873)]","[(9650, 26522), (1, 9649), (17982, 19317), (19449, 20782)]",99.99245909056631,wp
UNY208P,contig_3 [gcode=11] [topology=linear],14883,gb|CP001261.1|,cp32-1,156a,14883.0,14883.0,99.97984277363436,14881.0,14881.0,"[(11048, 14883), (1, 11047)]","[(1, 3836), (3837, 14883)]","[(1, 11047), (11048, 14883)]",99.98656184908955,pf32
UNY208P,contig_4 [gcode=11] [topology=linear],30439,gb|CP001270.1|,cp32-11,156a,30439.0,30439.0,99.99342948191466,30437.0,30437.0,"[(1, 7324), (7325, 30439)]","[(1, 7324), (7325, 30439)]","[(30439, 7325), (7324, 1)]",99.99342948191466,pf32
UNY208P,contig_5 [gcode=11] [topology=linear],30655,gb|CP001266.1|,cp32-12,156a,30655.0,30652.0,99.98042733648673,30653.0,30650.0,"[(994, 30652), (1, 993)]","[(1, 993), (994, 30655)]","[(30652, 994), (993, 1)]",99.9934757788289,pf32
UNY208P,contig_6 [gcode=11] [topology=linear],30300,gb|CP001263.1|,cp32-2,156a,30300.0,30300.0,99.97359735973598,30298.0,30298.0,"[(1, 12724), (12725, 30300)]","[(1, 12724), (12725, 30300)]","[(30300, 12725), (12724, 1)]",99.993399339934,pf32
UNY208P,contig_7 [gcode=11] [topology=linear],30635,gb|CP094585.1|,cp32-1+5,B379,30635.0,30637.0,99.98367986421648,30633.0,30635.0,"[(5118, 30637), (1, 5117)]","[(5118, 30635), (1, 5117)]","[(30637, 5118), (5117, 1)]",99.99347151950384,pf32
UNY208P,contig_8 [gcode=11] [topology=linear],21337,gb|CP001268.1|,cp32-7,156a,21337.0,21329.0,99.95313305525612,21335.0,21327.0,"[(1, 10901), (10902, 21329)]","[(1, 10901), (10902, 21337)]","[(10901, 1), (21329, 10902)]",99.99062661105124,pf32
UNY208P,contig_9 [gcode=11] [topology=linear],30842,gb|CP094604.1|,cp32-8,B31-5A4,30842.0,30886.0,96.23675557179394,30003.0,30030.0,"[(8528, 9454), (10308, 30886), (1, 8527)]","[(1, 8530), (8531, 29078), (29915, 30842)]","[(30886, 10308), (8527, 1), (9454, 8528)]",97.27968354840802,pf32
UNY990P,contig_1 [gcode=11] [topology=linear],902813,gb|CP124108.1|,chromosome,80a,902813.0,902811.0,99.9855022004804,902811.0,902810.0,"[(1, 902811)]","[(1, 902812)]","[(902811, 1), (437714, 434521), (440961, 437770), (213552, 213226), (213713, 213388), (844178, 843865), (844211, 843898)]",99.99977847018154,pf32
UNY990P,contig_10 [gcode=11] [topology=linear],31391,gb|CP094572.1|,lp28-3,B408,31391.0,27525.0,96.09145574045588,26920.0,23156.0,"[(18425, 25877), (15727, 18388), (2542, 15585)]","[(7430, 30576), (424, 4198)]","[(2542, 15585), (18425, 25877), (15727, 18388), (2542, 6316), (6950, 7487), (4010, 4547), (6945, 7487)]",85.75706412666051,pf32
UNY990P,contig_11 [gcode=11] [topology=linear],28907,gb|CP001272.1|,lp28-4,156a,28907.0,29501.0,97.0615189050167,28337.0,28449.0,"[(1708, 3004), (3041, 29501), (966, 1659)]","[(33, 27678), (28045, 28737)]","[(29501, 8906), (9486, 3041), (3004, 1708), (24779, 23598), (25874, 24662), (1659, 966), (9563, 10358), (18574, 19366), (20175, 20895)]",98.02815926938112,pf32
UNY990P,contig_12 [gcode=11] [topology=linear],24257,gb|CP017214.1|,lp28-1,B331,24257.0,23104.0,98.61722995787376,22119.0,22707.0,"[(2, 20268), (20662, 23103)]","[(1, 19677), (21813, 24256)]","[(2, 11765), (11648, 18401), (20662, 23103), (17074, 20268), (11337, 12698), (11028, 12387), (10715, 12076), (11959, 13009), (10404, 11454), (12270, 13009)]",91.18604938780558,pf32
UNY990P,contig_13 [gcode=11] [topology=linear],30083,gb|CP002319.1|,lp28-7,JD1,30083.0,29993.0,99.95332399813296,29989.0,29992.0,"[(1, 29993)]","[(33, 30022)]","[(1, 29993)]",99.6875311637802,pf32
UNY990P,contig_14 [gcode=11] [topology=linear],21424,gb|CP031409.1|,lp28-8,MM1,21424.0,28515.0,84.64784160986693,12164.0,13636.0,"[(13705, 23310), (26926, 28486), (24126, 26597)]","[(3778, 14348), (1, 1595)]","[(19823, 13705), (23310, 19823), (23277, 20099), (22845, 19823), (22839, 20305), (26597, 24126), (22300, 19823), (28486, 26926), (22347, 19805), (26597, 24133)]",56.77744585511576,pf32
UNY990P,contig_15 [gcode=11] [topology=linear],28809,gb|CP001494.1|,lp36,94a,28809.0,28234.0,99.05026775940117,28705.0,28233.0,"[(1, 28234)]","[(30, 6848), (6900, 28787)]","[(21894, 1), (28234, 21420), (22903, 22236), (23560, 22893), (19327, 20069), (20434, 21188), (3123, 2608), (19843, 19327), (2527, 3123), (20674, 21269)]",99.63900170085736,pf32
UNY990P,contig_16 [gcode=11] [topology=linear],39210,gb|CP019853.1|,lp38,PAli,39210.0,38841.0,99.08517206937256,38906.0,38817.0,"[(34176, 38841), (1, 34153)]","[(10652, 39188), (17, 10387)]","[(10280, 34153), (1, 10386), (34176, 38841), (22090, 24626), (31221, 33759)]",99.22468757969904,pf32
UNY990P,contig_17 [gcode=11] [topology=linear],54710,gb|CP124107.1|,lp54,80a,54710.0,54709.0,99.18138658102352,54708.0,54707.0,"[(2, 54709)]","[(2, 54710)]","[(2, 54709), (5316, 6594), (6356, 7595)]",99.99634436117712,pf32
UNY990P,contig_2 [gcode=11] [topology=linear],26506,gb|CP124105.1|,cp26,80a,26506.0,26506.0,98.26652963343612,26504.0,26504.0,"[(1, 24936), (24937, 26506)]","[(1, 1570), (1571, 26506)]","[(1, 24936), (24937, 26506), (17967, 19302), (19434, 20767)]",99.99245453859504,pf32
UNY990P,contig_3 [gcode=11] [topology=linear],30824,gb|CP001200.1|,cp32-6,ZS7,30824.0,29806.0,92.47356997829588,28211.0,28158.0,"[(18281, 21541), (28153, 29806), (1, 10075), (27131, 28152), (21843, 26410), (10314, 17897)]","[(12024, 19612), (29803, 30824), (23500, 28133), (1, 1643), (19927, 23187), (1644, 11711)]","[(1, 10075), (10314, 17897), (22515, 26410), (18281, 21541), (28153, 29806), (27131, 28152), (21843, 22730)]",91.5228393459642,pf32
UNY990P,contig_4 [gcode=11] [topology=linear],29580,gb|CP019756.1|,cp32-11,B31_NRZ,29580.0,61418.0,93.77870402531742,27166.0,51505.0,"[(18156, 21474), (52348, 56978), (48827, 51585), (40872, 47147), (59765, 61418), (10194, 17772), (22737, 26235), (29022, 40748), (1, 10070)]","[(23225, 27807), (1, 11723), (19708, 23012), (11835, 19393)]","[(29022, 40748), (1, 10070), (10194, 17772), (40872, 47147), (52996, 56978), (22737, 26235), (18156, 21474), (48827, 51585), (59765, 61418), (52348, 53125)]",91.83908045977012,pf32
UNY990P,contig_5 [gcode=11] [topology=linear],30213,gb|CP002310.1|,lp56,JD1,30213.0,60739.0,93.69595975475556,27713.0,50671.0,"[(1, 9433), (19104, 21684), (23470, 24031), (24032, 47660), (48848, 52166), (53420, 54214), (12971, 15904), (58728, 60739), (10305, 12970), (54215, 56964)]","[(29430, 30213), (1, 23622), (24895, 28204)]","[(24032, 47660), (1, 9433), (10305, 12970), (12971, 15904), (48848, 52166), (54215, 56964), (58728, 60739), (19104, 21684), (53420, 54214), (23470, 24031)]",91.72541621156456,pf32
UNY990P,contig_6 [gcode=11] [topology=linear],30688,gb|CP019756.1|,cp32-8,B31_NRZ,30688.0,61418.0,94.65663786052136,28635.0,55979.0,"[(22915, 29021), (10194, 16475), (48827, 52080), (18156, 21476), (59765, 61418), (40872, 48339), (29022, 40748), (1, 10070), (53660, 59764)]","[(1, 11731), (11843, 18607), (18639, 19366), (24601, 30688), (19788, 23115)]","[(29022, 40748), (1, 10070), (40872, 47642), (10194, 16475), (53660, 59764), (22915, 29021), (48827, 52080), (18156, 21476), (59765, 61418), (47607, 48339)]",93.31008863399374,pf32
UNY990P,contig_7 [gcode=11] [topology=linear],8520,gb|CP001460.1|,cp9-3,WI91-23,8520.0,8706.0,94.1218298174923,8362.0,8366.0,"[(938, 2868), (3206, 8706), (1, 937)]","[(7563, 8520), (2026, 2378), (2442, 7562), (1, 1934)]","[(3549, 8706), (938, 2868), (1, 937), (3206, 3559)]",98.14553990610328,wp
UNY990P,contig_8 [gcode=11] [topology=linear],16095,gb|CP124106.1|,lp17,80a,16095.0,16096.0,99.9937868903386,16094.0,16093.0,"[(2, 16095)]","[(1, 16095)]","[(2, 16095)]",99.9937868903386,pf32
UNY990P,contig_9 [gcode=11] [topology=linear],33164,gb|CP031401.1|,lp25,MM1,33164.0,24154.0,95.96252694412205,21193.0,20815.0,"[(20412, 21672), (794, 20349)]","[(3413, 22966), (25548, 27188)]","[(20349, 794), (21672, 20412), (2442, 794), (10971, 11779), (16062, 16873)]",63.90363044264865,pf32
URI101H,contig_1 [gcode=11] [topology=linear],910549,gb|CP124084.1|,chromosome,Am388,910549.0,910563.0,99.97980762967627,910547.0,910540.0,"[(21, 910561)]","[(2, 910549)]","[(21, 910561), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]",99.99978035229296,pf32
URI101H,contig_10 [gcode=11] [topology=linear],30651,gb|CP094605.1|,cp32-9,B31-5A4,30651.0,30652.0,99.99673757014224,30649.0,30650.0,"[(1, 5778), (5779, 30652)]","[(24874, 30651), (1, 24873)]","[(5779, 30652), (1, 5778)]",99.99347492740856,pf32
URI101H,contig_11 [gcode=11] [topology=linear],30307,gb|CP019847.1|,cp32-3,PAli,30307.0,30418.0,98.9927310488058,28870.0,28846.0,"[(28178, 30224), (1, 1026), (1027, 26802)]","[(27232, 29282), (29282, 30307), (1, 25796)]","[(1027, 26802), (28178, 30224), (1, 1026)]",95.25852113373148,pf32
URI101H,contig_12 [gcode=11] [topology=linear],30299,gb|CP019848.1|,cp32-4,PAli,30299.0,30299.0,99.99339912208325,30297.0,30297.0,"[(5927, 30299), (1, 5926)]","[(24374, 30299), (1, 24373)]","[(5927, 30299), (1, 5926)]",99.99339912208325,pf32
URI101H,contig_13 [gcode=11] [topology=linear],30260,gb|CP001491.1|,cp32-11,94a,30260.0,30648.0,94.65439730261308,28345.0,28283.0,"[(28250, 30648), (1, 1643), (1644, 17313), (17614, 26188)]","[(28615, 30260), (1, 15741), (16262, 24850), (26242, 28614)]","[(1644, 16958), (17614, 26188), (28250, 30648), (1, 1643), (16856, 17313)]",93.67151354923992,pf32
